30	10000	1	0	0	0	0	0	0	1
30	10000	2	1	1	0	1.000000	0.000069	0.000058	0
30	10000	3	1	1	0	1.000000	0.000069	0.000058	0
30	10000	4	1	1	0	1.000000	0.000071	0.000058	0
30	10000	5	2	3	0	1.000000	0.000075	0.000066	0
30	10000	6	0	0	0	0	0	0	1
30	10000	7	0	0	0	0	0	0	1
30	10000	8	1	1	0	1.000000	0.000072	0.000074	0
30	10000	9	3	7	0	1.000000	0.000089	0.000066	0
30	10000	10	0	0	0	0	0	0	1
30	10000	11	1	1	0	1.000000	0.000070	0.000068	0
30	10000	12	0	0	0	0	0	0	1
30	10000	13	2	3	0	1.000000	0.000083	0.000066	0
30	10000	14	1	1	0	1.000000	0.000075	0.000061	0
30	10000	15	0	0	0	0	0	0	1
30	10000	16	0	0	0	0	0	0	1
30	10000	17	3	7	0	1.000000	0.000088	0.000067	0
30	10000	18	2	3	0	1.000000	0.000076	0.000064	0
30	10000	19	2	3	0	1.000000	0.000076	0.000062	0
30	10000	20	0	0	0	0	0	0	1
30	10000	21	1	1	0	1.000000	0.000070	0.000061	0
30	10000	22	3	7	0	1.000000	0.000085	0.000068	0
30	10000	23	4	15	0	1.000000	0.000094	0.000073	0
30	10000	24	0	0	0	0	0	0	1
30	10000	25	1	1	0	1.000000	0.000070	0.000058	0
30	10000	26	0	0	0	0	0	0	1
30	10000	27	2	2	0	2.000000	0.000075	0.000065	0
30	10000	28	1	1	0	1.000000	0.000070	0.000060	0
30	10000	29	1	1	0	1.000000	0.000070	0.000060	0
30	10000	30	3	5	0	2.000000	0.000083	0.000068	0
30	10000	31	1	1	0	1.000000	0.000071	0.000058	0
30	10000	32	1	1	0	1.000000	0.000069	0.000058	0
30	10000	33	1	1	0	1.000000	0.000070	0.000056	0
30	10000	34	1	1	0	1.000000	0.000072	0.000062	0
30	10000	35	1	1	0	1.000000	0.000071	0.000062	0
30	10000	36	0	0	0	0	0	0	1
30	10000	37	1	1	0	1.000000	0.000070	0.000061	0
30	10000	38	1	1	0	1.000000	0.000069	0.000059	0
30	10000	39	3	7	0	1.000000	0.000084	0.000068	0
30	10000	40	0	0	0	0	0	0	1
30	10000	41	0	0	0	0	0	0	1
30	10000	42	0	0	0	0	0	0	1
30	10000	43	0	0	0	0	0	0	1
30	10000	44	1	1	0	1.000000	0.000070	0.000060	0
30	10000	45	2	2	0	2.000000	0.000076	0.000065	0
30	10000	46	1	1	0	1.000000	0.000073	0.000059	0
30	10000	47	1	1	0	1.000000	0.000074	0.000063	0
30	10000	48	1	1	0	1.000000	0.000072	0.000060	0
30	10000	49	2	3	0	1.000000	0.000076	0.000061	0
30	10000	50	3	7	0	1.000000	0.000083	0.000066	0
30	10000	51	1	1	0	1.000000	0.000070	0.000057	0
30	10000	52	1	1	0	1.000000	0.000069	0.000060	0
30	10000	53	1	1	0	1.000000	0.000070	0.000061	0
30	10000	54	2	3	0	1.000000	0.000077	0.000063	0
30	10000	55	2	3	0	1.000000	0.000075	0.000073	0
30	10000	56	1	1	0	1.000000	0.000069	0.000058	0
30	10000	57	1	1	0	1.000000	0.000070	0.000061	0
30	10000	58	0	0	0	0	0	0	1
30	10000	59	1	1	0	1.000000	0.000071	0.000063	0
30	10000	60	0	0	0	0	0	0	1
30	10000	61	0	0	0	0	0	0	1
30	10000	62	3	7	0	1.000000	0.000084	0.000069	0
30	10000	63	1	1	0	1.000000	0.000072	0.000058	0
30	10000	64	0	0	0	0	0	0	1
30	10000	65	0	0	0	0	0	0	1
30	10000	66	1	1	0	1.000000	0.000070	0.000060	0
30	10000	67	0	0	0	0	0	0	1
30	10000	68	2	3	0	1.000000	0.000075	0.000061	0
30	10000	69	1	1	0	1.000000	0.000067	0.000058	0
30	10000	70	1	1	0	1.000000	0.000070	0.000062	0
30	10000	71	2	3	0	1.000000	0.000076	0.000063	0
30	10000	72	0	0	0	0	0	0	1
30	10000	73	1	1	0	1.000000	0.000069	0.000060	0
30	10000	74	2	3	0	1.000000	0.000073	0.000062	0
30	10000	75	3	5	0	2.000000	0.000084	0.000069	0
30	10000	76	2	3	0	1.000000	0.000076	0.000063	0
30	10000	77	2	3	0	1.000000	0.000076	0.000062	0
30	10000	78	2	3	0	1.000000	0.000079	0.000062	0
30	10000	79	1	1	0	1.000000	0.000070	0.000060	0
30	10000	80	2	3	0	1.000000	0.000076	0.000063	0
30	10000	81	1	1	0	1.000000	0.000071	0.000060	0
30	10000	82	2	3	0	1.000000	0.000077	0.000063	0
30	10000	83	1	1	0	1.000000	0.000070	0.000060	0
30	10000	84	2	3	0	1.000000	0.000077	0.000064	0
30	10000	85	2	3	0	1.000000	0.000074	0.000060	0
30	10000	86	3	5	0	2.000000	0.000084	0.000068	0
30	10000	87	2	3	0	1.000000	0.000075	0.000059	0
30	10000	88	0	0	0	0	0	0	1
30	10000	89	2	3	0	1.000000	0.000084	0.000060	0
30	10000	90	0	0	0	0	0	0	1
30	10000	91	4	15	0	1.000000	0.000096	0.000075	0
30	10000	92	2	3	0	1.000000	0.000077	0.000066	0
30	10000	93	2	3	0	1.000000	0.000079	0.000062	0
30	10000	94	2	3	0	1.000000	0.000077	0.000062	0
30	10000	95	1	1	0	1.000000	0.000071	0.000062	0
30	10000	96	4	7	0	3.000000	0.000105	0.000080	0
30	10000	97	1	1	0	1.000000	0.000072	0.000060	0
30	10000	98	2	3	0	1.000000	0.000077	0.000064	0
30	10000	99	1	1	0	1.000000	0.000071	0.000060	0
30	10000	100	0	0	0	0	0	0	1
30	9000	1	0	0	0	0	0	0	1
