10	9000	3	1	1	0	1
10	9000	5	1	1	0	1
10	9000	7	1	1	0	1
10	9000	8	1	1	0	1
10	9000	9	1	1	0	1
10	9000	12	1	1	0	1
10	9000	13	1	1	0	1
10	9000	14	1	1	0	1
10	9000	17	1	1	0	1
10	9000	18	1	1	0	1
10	9000	20	1	1	0	1
10	9000	21	1	1	0	1
10	9000	22	1	1	0	1
10	9000	23	1	1	0	1
10	9000	26	1	1	0	1
10	9000	27	1	1	0	1
10	9000	31	1	1	0	1
10	9000	33	1	1	0	1
10	9000	34	1	1	0	1
10	9000	36	1	1	0	1
10	9000	38	1	1	0	1
10	9000	39	1	1	0	1
10	9000	41	1	1	0	1
10	9000	43	1	1	0	1
10	9000	47	1	1	0	1
10	9000	48	1	1	0	1
10	9000	50	1	1	0	1
10	9000	51	1	1	0	1
10	9000	52	1	1	0	1
10	9000	53	1	1	0	1
10	9000	54	1	1	0	1
10	9000	56	1	1	0	1
10	9000	58	1	1	0	1
10	9000	62	1	1	0	1
10	9000	63	1	1	0	1
10	9000	66	1	1	0	1
10	9000	68	1	1	0	1
10	9000	70	1	1	0	1
10	9000	72	1	1	0	1
10	9000	73	1	1	0	1
10	9000	76	1	1	0	1
10	9000	77	1	1	0	1
10	9000	81	2	3	0	1
10	9000	84	1	1	0	1
10	9000	85	1	1	0	1
10	9000	87	2	3	0	1
10	9000	90	1	1	0	1
10	9000	93	1	1	0	1
10	9000	94	1	1	0	1
10	9000	95	1	1	0	1
10	9000	96	1	1	0	1
10	9000	98	1	1	0	1
10	8900	3	1	1	0	1
10	8900	5	1	1	0	1
10	8900	7	1	1	0	1
10	8900	8	1	1	0	1
10	8900	9	1	1	0	1
10	8900	12	1	1	0	1
10	8900	13	1	1	0	1
10	8900	14	1	1	0	1
10	8900	17	1	1	0	1
10	8900	18	1	1	0	1
10	8900	20	1	1	0	1
10	8900	21	1	1	0	1
10	8900	22	1	1	0	1
10	8900	23	1	1	0	1
10	8900	26	1	1	0	1
10	8900	27	1	1	0	1
