60	8800	31	4	15	0	1
60	8800	32	6	27	0	3
60	8800	33	6	31	0	3
60	8800	34	9	191	0	3
60	8800	35	8	79	0	3
60	8800	36	9	191	0	2
60	8800	37	6	35	0	2
60	8800	38	9	104	0	3
60	8800	39	8	255	0	1
60	8800	40	7	95	0	2
60	8800	41	5	10	0	3
60	8800	42	7	57	0	2
60	8800	43	7	47	0	3
60	8800	44	13	1919	0	3
60	8800	45	7	95	0	2
60	8800	46	4	15	0	1
60	8800	47	7	127	0	1
60	8800	48	6	47	0	2
60	8800	49	6	63	0	1
60	8800	50	12	872	0	3
60	8800	51	9	383	0	2
60	8800	52	4	11	0	2
60	8800	53	6	19	0	4
60	8800	54	6	47	0	2
60	8800	55	13	608	0	4
60	8800	56	10	118	0	3
60	8800	57	6	63	0	1
60	8800	58	6	27	0	3
60	8800	59	2	3	0	1
60	8800	60	12	527	0	5
60	8800	61	7	63	0	2
60	8800	62	9	143	0	3
60	8800	63	7	44	0	2
60	8800	64	9	175	0	3
60	8800	65	4	15	0	1
60	8800	66	8	161	0	2
60	8800	67	8	43	0	3
60	8800	68	7	83	0	2
60	8800	69	10	195	0	3
60	8800	70	7	37	0	3
60	8800	71	7	47	0	3
60	8800	72	4	15	0	1
60	8800	73	4	15	0	1
60	8800	74	4	9	0	2
60	8800	75	8	79	0	3
60	8800	76	6	47	0	2
60	8800	77	7	127	0	1
60	8800	78	9	215	0	2
60	8800	79	6	55	1	1.5
60	8800	80	10	185	0	3
60	8800	81	13	604	0	3
60	8800	82	7	95	0	2
60	8800	83	12	341	0	5
60	8800	84	7	79	0	2
60	8800	85	9	239	0	2
60	8800	86	7	71	0	2
60	8800	87	10	767	0	2
60	8800	88	9	95	0	3
60	8800	89	6	47	0	2
60	8800	90	5	27	1	1.5
60	8800	91	10	511	0	3
60	8800	92	8	119	0	2
60	8800	93	5	31	0	1
60	8800	94	9	191	0	3
60	8800	95	11	123	0	6
60	8800	96	13	571	0	6
60	8800	97	5	31	0	1
60	8800	98	7	71	0	2
60	8800	99	7	53	0	2
60	8800	100	8	151	0	2
60	8700	1	7	65	0	2
60	8700	2	8	95	0	3
60	8700	3	7	95	0	2
60	8700	4	4	15	0	1
60	8700	5	9	59	0	5
60	8700	6	9	255	0	3
60	8700	7	6	39	0	2
60	8700	8	11	95	0	7
60	8700	9	7	31	0	3
60	8700	10	4	15	0	1
60	8700	11	5	15	0	3
60	8700	12	8	135	0	2
60	8700	13	8	191	0	2
60	8700	14	6	47	0	2
60	8700	15	5	23	0	2
60	8700	16	3	5	0	2
60	8700	17	10	111	0	4
60	8700	18	10	127	0	4
60	8700	19	9	319	0	2
60	8700	20	5	23	0	2
60	8700	21	9	167	0	3
60	8700	22	7	95	0	2
60	8700	23	11	575	0	3
60	8700	24	8	191	0	2
60	8700	25	9	239	0	2
60	8700	26	5	23	0	2
60	8700	27	6	10	0	4
60	8700	28	9	383	0	2
60	8700	29	6	58	1	1.33333
60	8700	30	11	233	0	4
60	8700	31	4	15	0	1
60	8700	32	6	27	0	3
60	8700	33	6	31	0	3
60	8700	34	9	191	0	3
60	8700	35	11	127	0	5
60	8700	36	9	224	0	2
60	8700	37	6	35	0	2
60	8700	38	9	110	0	3
60	8700	39	8	255	0	1
60	8700	40	7	95	0	2
60	8700	41	5	11	0	3
60	8700	42	7	59	0	2
60	8700	43	7	47	0	3
60	8700	44	14	2879	0	3
60	8700	45	7	95	0	2
60	8700	46	5	17	0	2
60	8700	47	7	127	0	1
60	8700	48	6	47	0	2
60	8700	49	6	63	0	1
60	8700	50	12	937	0	3
60	8700	51	9	383	0	2
60	8700	52	4	11	0	2
60	8700	53	6	19	0	4
60	8700	54	6	47	0	2
60	8700	55	14	849	0	4
60	8700	56	10	143	0	3
60	8700	57	6	63	0	1
60	8700	58	6	27	0	3
60	8700	59	2	3	0	1
60	8700	60	12	575	0	5
60	8700	61	7	71	0	2
60	8700	62	9	143	0	3
60	8700	63	7	66	0	2
60	8700	64	9	175	0	3
60	8700	65	4	15	0	1
60	8700	66	8	175	0	2
60	8700	67	8	101	1	2
60	8700	68	7	83	0	2
60	8700	69	10	195	0	3
60	8700	70	7	39	0	3
60	8700	71	8	71	0	3
60	8700	72	4	15	0	1
60	8700	73	4	15	0	1
60	8700	74	4	13	1	1.5
60	8700	75	8	95	0	3
60	8700	76	7	59	0	2
60	8700	77	7	127	0	1
60	8700	78	9	225	0	2
60	8700	79	6	57	1	1.33333
60	8700	80	10	191	0	3
60	8700	81	13	681	1	3
60	8700	82	7	95	0	2
60	8700	83	12	387	0	5
60	8700	84	7	79	0	2
60	8700	85	10	260	0	3
60	8700	86	7	71	0	2
60	8700	87	10	767	0	2
60	8700	88	10	143	0	3
60	8700	89	7	56	0	3
60	8700	90	5	31	0	1
60	8700	91	10	511	0	3
60	8700	92	8	119	0	2
60	8700	93	5	31	0	1
60	8700	94	10	207	0	3
60	8700	95	11	143	0	5
60	8700	96	13	623	0	6
60	8700	97	5	31	0	1
60	8700	98	7	75	0	2
60	8700	99	7	53	0	2
60	8700	100	8	167	0	2
60	8600	1	7	77	0	2
60	8600	2	8	95	0	3
60	8600	3	7	95	0	2
60	8600	4	4	15	0	1
60	8600	5	9	61	0	5
60	8600	6	9	255	0	3
60	8600	7	6	47	0	2
60	8600	8	11	95	0	7
60	8600	9	7	31	0	3
60	8600	10	4	15	0	1
60	8600	11	5	15	0	3
60	8600	12	8	135	0	2
60	8600	13	9	203	0	2
60	8600	14	6	47	0	2
60	8600	15	5	23	0	2
60	8600	16	4	11	0	2
60	8600	17	10	139	0	4
60	8600	18	12	315	0	4
60	8600	19	9	319	0	2
60	8600	20	5	23	0	2
60	8600	21	9	191	0	3
60	8600	22	7	95	0	2
60	8600	23	12	642	0	4
60	8600	24	8	191	0	2
60	8600	25	9	239	0	2
60	8600	26	5	23	0	2
60	8600	27	6	10	0	4
60	8600	28	9	383	0	2
60	8600	29	6	63	0	1
60	8600	30	11	242	0	3
60	8600	31	4	15	0	1
60	8600	32	6	27	0	3
60	8600	33	7	32	0	4
60	8600	34	9	191	0	3
60	8600	35	11	168	0	4
60	8600	36	9	255	0	2
60	8600	37	7	41	0	3
60	8600	38	9	116	0	3
60	8600	39	10	295	0	3
60	8600	40	7	95	0	2
60	8600	41	5	13	0	3
60	8600	42	7	59	0	2
60	8600	43	8	53	0	3
60	8600	44	14	2879	0	3
60	8600	45	8	113	0	2
60	8600	46	5	18	0	2
60	8600	47	7	127	0	1
60	8600	48	6	47	0	2
60	8600	49	6	63	0	1
60	8600	50	12	961	0	3
60	8600	51	9	383	0	2
60	8600	52	4	11	0	2
60	8600	53	7	39	0	4
60	8600	54	6	47	0	2
60	8600	55	14	983	1	4
60	8600	56	10	144	0	3
60	8600	57	6	63	0	1
60	8600	58	6	27	0	3
60	8600	59	2	3	0	1
60	8600	60	12	575	0	5
60	8600	61	7	77	0	2
60	8600	62	9	143	0	3
60	8600	63	7	77	0	2
60	8600	64	10	263	0	3
60	8600	65	4	15	0	1
60	8600	66	8	177	1	1.66667
60	8600	67	8	111	0	2
60	8600	68	7	83	0	2
60	8600	69	10	223	0	3
60	8600	70	7	39	0	3
60	8600	71	8	71	0	3
60	8600	72	4	15	0	1
60	8600	73	4	15	0	1
60	8600	74	4	15	0	1
60	8600	75	9	113	0	3
60	8600	76	7	65	0	2
60	8600	77	7	127	0	1
60	8600	78	9	252	0	2
60	8600	79	6	63	0	1
60	8600	80	10	191	0	3
60	8600	81	13	779	0	3
60	8600	82	8	100	0	2
60	8600	83	12	544	0	4
60	8600	84	7	79	0	2
60	8600	85	10	279	0	3
60	8600	86	7	71	0	2
60	8600	87	10	767	0	2
60	8600	88	10	143	0	3
60	8600	89	7	63	0	3
60	8600	90	6	39	0	2
60	8600	91	10	511	0	3
60	8600	92	8	119	0	2
60	8600	93	7	39	0	3
60	8600	94	10	207	0	3
60	8600	95	11	143	0	5
60	8600	96	14	710	0	6
60	8600	97	5	31	0	1
60	8600	98	7	83	0	2
60	8600	99	7	53	0	2
60	8600	100	8	175	0	2
60	8500	1	7	77	0	2
60	8500	2	8	95	0	3
60	8500	3	8	99	0	3
60	8500	4	4	15	0	1
60	8500	5	10	73	0	5
60	8500	6	9	255	0	3
60	8500	7	6	47	0	2
60	8500	8	11	95	0	7
60	8500	9	7	31	0	3
60	8500	10	4	15	0	1
60	8500	11	5	15	0	3
60	8500	12	8	135	0	2
60	8500	13	9	215	0	2
60	8500	14	6	47	0	2
60	8500	15	5	23	0	2
60	8500	16	4	11	0	2
60	8500	17	11	150	0	5
60	8500	18	12	415	0	4
60	8500	19	9	319	0	2
60	8500	20	5	23	0	2
60	8500	21	9	191	0	3
60	8500	22	7	95	0	2
60	8500	23	12	796	0	3
60	8500	24	9	196	0	3
60	8500	25	9	239	0	2
60	8500	26	6	27	0	3
60	8500	27	6	11	0	4
60	8500	28	10	442	0	2
60	8500	29	6	63	0	1
60	8500	30	11	287	0	3
60	8500	31	4	15	0	1
60	8500	32	6	27	0	3
60	8500	33	7	40	0	3
60	8500	34	9	191	0	3
60	8500	35	11	187	0	4
60	8500	36	10	260	0	3
60	8500	37	7	41	0	3
60	8500	38	9	119	0	3
60	8500	39	10	652	0	2
60	8500	40	7	95	0	2
60	8500	41	5	13	0	3
60	8500	42	7	59	0	2
60	8500	43	8	71	0	3
60	8500	44	14	2879	0	3
60	8500	45	8	153	0	2
60	8500	46	5	21	0	2
60	8500	47	7	127	0	1
60	8500	48	6	47	0	2
60	8500	49	6	63	0	1
60	8500	50	12	1017	0	3
60	8500	51	9	383	0	2
60	8500	52	4	11	0	2
60	8500	53	8	59	0	4
60	8500	54	8	100	0	2
60	8500	55	15	1114	0	4
60	8500	56	10	159	0	3
60	8500	57	6	63	0	1
60	8500	58	6	27	0	3
60	8500	59	3	4	0	2
60	8500	60	13	863	0	5
60	8500	61	8	109	1	2
60	8500	62	9	143	0	3
60	8500	63	7	95	0	2
60	8500	64	10	263	0	3
60	8500	65	4	15	0	1
60	8500	66	8	197	1	1.5
60	8500	67	9	159	0	2
60	8500	68	7	89	0	2
60	8500	69	10	247	0	3
60	8500	70	7	39	0	3
60	8500	71	8	71	0	3
60	8500	72	4	15	0	1
60	8500	73	4	15	0	1
60	8500	74	4	15	0	1
60	8500	75	9	143	0	3
60	8500	76	7	71	0	2
60	8500	77	8	131	0	2
60	8500	78	10	303	0	3
60	8500	79	6	63	0	1
60	8500	80	10	191	0	3
60	8500	81	13	917	0	3
60	8500	82	8	131	0	2
60	8500	83	12	660	0	4
60	8500	84	7	79	0	2
60	8500	85	10	279	0	3
60	8500	86	7	71	0	2
60	8500	87	10	767	0	2
60	8500	88	10	143	0	3
60	8500	89	7	63	0	3
60	8500	90	6	47	0	2
60	8500	91	11	543	0	3
60	8500	92	8	119	0	2
60	8500	93	8	88	0	2
60	8500	94	10	223	0	3
60	8500	95	11	143	0	5
60	8500	96	14	803	0	6
60	8500	97	5	31	0	1
60	8500	98	7	83	0	2
60	8500	99	7	53	0	2
60	8500	100	8	189	0	2
60	8400	1	7	83	0	2
60	8400	2	9	191	0	3
60	8400	3	8	99	0	3
60	8400	4	4	15	0	1
60	8400	5	10	83	0	5
60	8400	6	9	255	0	3
60	8400	7	6	47	0	2
60	8400	8	11	95	0	7
60	8400	9	7	31	0	3
60	8400	10	5	21	0	2
60	8400	11	5	15	0	3
60	8400	12	8	139	0	2
60	8400	13	10	235	0	3
60	8400	14	7	63	0	2
60	8400	15	5	23	0	2
60	8400	16	5	17	0	2
60	8400	17	11	170	0	5
60	8400	18	12	422	0	4
60	8400	19	11	367	0	4
60	8400	20	5	23	0	2
60	8400	21	9	191	0	3
60	8400	22	7	95	0	2
60	8400	23	12	919	0	3
60	8400	24	9	232	0	2
60	8400	25	9	245	0	2
60	8400	26	6	35	0	2
60	8400	27	7	12	0	5
60	8400	28	11	719	0	2
60	8400	29	7	73	0	2
60	8400	30	11	287	0	3
60	8400	31	4	15	0	1
60	8400	32	6	27	0	3
60	8400	33	7	47	0	3
60	8400	34	9	191	0	3
60	8400	35	11	215	0	4
60	8400	36	10	263	0	3
60	8400	37	7	41	0	3
60	8400	38	9	119	0	3
60	8400	39	10	900	1	1.35294
60	8400	40	7	95	0	2
60	8400	41	5	13	0	3
60	8400	42	7	59	0	2
60	8400	43	9	178	0	3
60	8400	44	14	2879	0	3
60	8400	45	8	191	0	2
60	8400	46	5	22	0	2
60	8400	47	7	127	0	1
60	8400	48	6	47	0	2
60	8400	49	7	64	0	2
60	8400	50	12	1073	0	3
60	8400	51	9	383	0	2
60	8400	52	4	11	0	2
60	8400	53	8	59	0	4
60	8400	54	8	119	0	2
60	8400	55	15	1404	0	4
60	8400	56	10	161	0	3
60	8400	57	6	63	0	1
60	8400	58	6	27	0	3
60	8400	59	5	11	0	3
60	8400	60	13	1151	0	5
60	8400	61	8	175	1	2
60	8400	62	9	143	0	3
60	8400	63	7	95	0	2
60	8400	64	10	263	0	3
60	8400	65	4	15	0	1
60	8400	66	9	227	0	2
60	8400	67	9	215	0	2
60	8400	68	7	95	0	2
60	8400	69	10	251	0	3
60	8400	70	7	39	0	3
60	8400	71	8	71	0	3
60	8400	72	4	15	0	1
60	8400	73	4	15	0	1
60	8400	74	4	15	0	1
60	8400	75	9	143	0	3
60	8400	76	7	71	0	2
60	8400	77	9	200	0	2
60	8400	78	10	312	0	3
60	8400	79	7	64	0	2
60	8400	80	10	207	0	3
60	8400	81	13	1012	0	3
60	8400	82	8	143	0	2
60	8400	83	12	687	1	4
60	8400	84	7	79	0	2
60	8400	85	10	279	0	3
60	8400	86	7	71	0	2
60	8400	87	10	767	0	2
60	8400	88	11	191	0	3
60	8400	89	7	63	0	3
60	8400	90	6	47	0	2
60	8400	91	11	575	0	3
60	8400	92	8	119	0	2
60	8400	93	8	103	0	2
60	8400	94	10	223	0	3
60	8400	95	12	167	0	6
60	8400	96	14	831	0	6
60	8400	97	5	31	0	1
60	8400	98	8	111	0	3
60	8400	99	7	53	0	2
60	8400	100	8	191	0	2
60	8300	1	7	83	0	2
60	8300	2	9	191	0	3
60	8300	3	10	114	0	4
60	8300	4	4	15	0	1
60	8300	5	10	119	1	5
60	8300	6	9	255	0	3
60	8300	7	7	71	0	2
60	8300	8	11	95	0	7
60	8300	9	7	31	0	3
60	8300	10	5	23	0	2
60	8300	11	6	31	0	3
60	8300	12	8	147	0	2
60	8300	13	10	335	0	3
60	8300	14	8	103	0	2
60	8300	15	5	23	0	2
60	8300	16	5	17	0	2
60	8300	17	12	188	0	6
60	8300	18	12	447	0	4
60	8300	19	11	431	0	3
60	8300	20	5	23	0	2
60	8300	21	9	191	0	3
60	8300	22	7	95	0	2
60	8300	23	12	959	0	3
60	8300	24	9	291	0	2
60	8300	25	9	251	0	2
60	8300	26	6	35	0	2
60	8300	27	8	14	0	6
60	8300	28	11	719	0	2
60	8300	29	7	79	0	2
60	8300	30	11	287	0	3
60	8300	31	4	15	0	1
60	8300	32	6	27	0	3
60	8300	33	7	47	0	3
60	8300	34	9	191	0	3
60	8300	35	11	239	0	4
60	8300	36	10	271	0	3
60	8300	37	7	42	0	3
60	8300	38	9	125	0	3
60	8300	39	10	1011	1	1.16667
60	8300	40	8	103	0	3
60	8300	41	6	23	0	3
60	8300	42	7	71	0	2
60	8300	43	10	277	0	3
60	8300	44	14	2879	0	3
60	8300	45	10	271	0	3
60	8300	46	5	23	0	2
60	8300	47	7	127	0	1
60	8300	48	7	59	0	2
60	8300	49	7	79	0	2
60	8300	50	13	1152	0	3
60	8300	51	9	383	0	2
60	8300	52	4	11	0	2
60	8300	53	9	62	0	5
60	8300	54	8	143	0	2
60	8300	55	16	1639	0	4
60	8300	56	10	172	0	3
60	8300	57	6	63	0	1
60	8300	58	6	31	0	3
60	8300	59	5	15	0	3
60	8300	60	13	1151	0	5
60	8300	61	9	181	1	3
60	8300	62	9	143	0	3
60	8300	63	7	95	0	2
60	8300	64	11	324	1	3
60	8300	65	4	15	0	1
60	8300	66	9	315	0	2
60	8300	67	9	230	1	2
60	8300	68	7	95	0	2
60	8300	69	10	259	0	3
60	8300	70	7	39	0	3
60	8300	71	9	95	0	3
60	8300	72	5	17	0	2
60	8300	73	5	19	0	2
60	8300	74	4	15	0	1
60	8300	75	9	143	0	3
60	8300	76	7	71	0	2
60	8300	77	9	275	0	2
60	8300	78	10	319	0	3
60	8300	79	8	91	0	2
60	8300	80	10	207	0	3
60	8300	81	13	1043	0	3
60	8300	82	8	143	0	2
60	8300	83	12	767	0	4
60	8300	84	7	79	0	2
60	8300	85	10	279	0	3
60	8300	86	7	71	0	2
60	8300	87	11	840	1	2
60	8300	88	11	191	0	3
60	8300	89	7	63	0	3
60	8300	90	6	55	1	1.5
60	8300	91	11	642	0	3
60	8300	92	8	119	0	2
60	8300	93	9	115	0	3
60	8300	94	11	231	0	4
60	8300	95	13	190	0	7
60	8300	96	14	831	0	6
60	8300	97	5	31	0	1
60	8300	98	8	133	0	2
60	8300	99	7	53	0	2
60	8300	100	8	191	0	2
60	8200	1	7	83	0	2
60	8200	2	9	191	0	3
60	8200	3	10	149	0	4
60	8200	4	4	15	0	1
60	8200	5	10	119	1	5
60	8200	6	10	297	0	3
60	8200	7	7	71	0	2
60	8200	8	12	101	0	8
60	8200	9	7	31	0	3
60	8200	10	5	23	0	2
60	8200	11	6	31	0	3
60	8200	12	8	151	0	2
60	8200	13	11	372	0	3
60	8200	14	8	137	0	2
60	8200	15	5	23	0	2
60	8200	16	5	23	0	2
60	8200	17	12	215	0	5
60	8200	18	12	447	0	4
60	8200	19	11	463	0	3
60	8200	20	6	25	0	3
60	8200	21	10	203	0	3
60	8200	22	7	95	0	2
60	8200	23	13	979	0	4
60	8200	24	9	339	0	2
60	8200	25	10	264	0	3
60	8200	26	6	35	0	2
60	8200	27	8	18	0	5
60	8200	28	11	733	0	2
60	8200	29	7	79	0	2
60	8200	30	13	327	1	4
60	8200	31	4	15	0	1
60	8200	32	6	27	0	3
60	8200	33	7	47	0	3
60	8200	34	9	191	0	3
60	8200	35	11	239	0	4
60	8200	36	10	271	0	3
60	8200	37	7	48	0	3
60	8200	38	9	134	1	2.5
60	8200	39	10	1023	0	1
60	8200	40	8	110	0	3
60	8200	41	6	23	0	3
60	8200	42	7	71	0	2
60	8200	43	10	287	0	3
60	8200	44	14	2879	0	3
60	8200	45	10	279	0	3
60	8200	46	5	23	0	2
60	8200	47	7	127	0	1
60	8200	48	7	95	0	2
60	8200	49	7	79	0	2
60	8200	50	13	1245	0	3
60	8200	51	9	383	0	2
60	8200	52	4	11	0	2
60	8200	53	9	87	0	5
60	8200	54	8	167	0	2
60	8200	55	16	2205	0	4
60	8200	56	10	187	0	3
60	8200	57	7	82	0	2
60	8200	58	6	31	0	3
60	8200	59	5	15	0	3
60	8200	60	13	1151	0	5
60	8200	61	9	191	0	3
60	8200	62	9	143	0	3
60	8200	63	7	95	0	2
60	8200	64	12	451	0	4
60	8200	65	4	15	0	1
60	8200	66	9	426	1	1.5
60	8200	67	9	244	0	2
60	8200	68	7	95	0	2
60	8200	69	10	279	0	3
60	8200	70	7	39	0	3
60	8200	71	10	111	0	4
60	8200	72	5	22	0	2
60	8200	73	5	19	0	2
60	8200	74	4	15	0	1
60	8200	75	9	143	0	3
60	8200	76	7	71	0	2
60	8200	77	10	335	0	3
60	8200	78	11	361	0	3
60	8200	79	9	111	0	3
60	8200	80	10	219	0	3
60	8200	81	13	1043	0	3
60	8200	82	8	143	0	2
60	8200	83	12	767	0	4
60	8200	84	7	79	0	2
60	8200	85	10	279	0	3
60	8200	86	7	71	0	2
60	8200	87	11	946	0	2
60	8200	88	12	239	0	4
60	8200	89	7	64	0	2
60	8200	90	7	77	0	2
60	8200	91	11	733	0	3
60	8200	92	8	119	0	2
60	8200	93	9	135	0	3
60	8200	94	11	251	0	3
60	8200	95	13	191	0	7
60	8200	96	14	831	0	6
60	8200	97	5	31	0	1
60	8200	98	9	287	0	2
60	8200	99	7	53	0	2
60	8200	100	8	191	0	2
60	8100	1	7	89	0	2
60	8100	2	9	191	0	3
60	8100	3	11	162	0	4
60	8100	4	4	15	0	1
60	8100	5	10	127	0	5
60	8100	6	10	383	0	3
60	8100	7	7	71	0	2
60	8100	8	12	121	0	7
60	8100	9	7	31	0	3
60	8100	10	5	23	0	2
60	8100	11	6	31	0	3
60	8100	12	8	151	0	2
60	8100	13	11	397	0	3
60	8100	14	9	174	0	2
60	8100	15	5	23	0	2
60	8100	16	5	23	0	2
60	8100	17	12	267	0	5
60	8100	18	12	447	0	4
60	8100	19	11	486	0	3
60	8100	20	6	34	0	2
60	8100	21	10	235	0	3
60	8100	22	7	95	0	2
60	8100	23	13	1019	0	4
60	8100	24	9	367	0	2
60	8100	25	10	293	0	3
60	8100	26	6	35	0	2
60	8100	27	8	21	0	5
60	8100	28	11	1151	0	2
60	8100	29	8	86	0	2
