20	9000	1	2	3	0	1
20	9000	2	1	1	0	1
20	9000	3	1	1	0	1
20	9000	4	2	3	0	1
20	9000	5	2	3	0	1
20	9000	6	1	1	0	1
20	9000	7	1	1	0	1
20	9000	8	1	1	0	1
20	9000	9	1	1	0	1
20	9000	10	2	3	0	1
20	9000	11	1	1	0	1
20	9000	12	1	1	0	1
20	9000	13	1	1	0	1
20	9000	14	2	3	0	1
20	9000	15	2	3	0	1
20	9000	16	3	7	0	1
20	9000	17	1	1	0	1
20	9000	18	1	1	0	1
20	9000	19	1	1	0	1
20	9000	20	1	1	0	1
20	9000	21	1	1	0	1
20	9000	22	2	3	0	1
20	9000	23	3	7	0	1
20	9000	24	1	1	0	1
20	9000	25	1	1	0	1
20	9000	26	1	1	0	1
20	9000	27	2	2	0	2
20	9000	28	1	1	0	1
20	9000	29	1	1	0	1
20	9000	30	3	7	0	1
20	9000	31	1	1	0	1
20	9000	32	1	1	0	1
20	9000	33	1	1	0	1
20	9000	34	1	1	0	1
20	9000	36	2	3	0	1
20	9000	37	2	3	0	1
20	9000	38	1	1	0	1
20	9000	39	3	3	0	3
20	9000	40	1	1	0	1
20	9000	41	1	1	0	1
20	9000	42	1	1	0	1
20	9000	43	2	3	0	1
20	9000	44	1	1	0	1
20	9000	45	1	1	0	1
20	9000	46	1	1	0	1
20	9000	47	1	1	0	1
20	9000	48	1	1	0	1
20	9000	49	1	1	0	1
20	9000	50	2	3	0	1
20	9000	51	1	1	0	1
20	9000	52	2	3	0	1
20	9000	53	1	1	0	1
20	9000	54	2	3	0	1
20	9000	55	1	1	0	1
20	9000	56	1	1	0	1
20	9000	57	1	1	0	1
20	9000	58	2	3	0	1
20	9000	59	2	2	0	2
20	9000	60	1	1	0	1
20	9000	61	1	1	0	1
20	9000	62	1	1	0	1
20	9000	63	1	1	0	1
20	9000	64	1	1	0	1
20	9000	65	2	3	0	1
20	9000	66	1	1	0	1
20	9000	67	1	1	0	1
20	9000	68	2	3	0	1
20	9000	69	1	1	0	1
20	9000	70	2	3	0	1
20	9000	71	1	1	0	1
20	9000	72	1	1	0	1
20	9000	73	1	1	0	1
20	9000	74	1	1	0	1
20	9000	75	3	7	0	1
20	9000	76	1	1	0	1
20	9000	77	1	1	0	1
20	9000	78	1	1	0	1
20	9000	79	2	3	0	1
20	9000	80	1	1	0	1
20	9000	81	2	3	0	1
20	9000	82	2	3	0	1
20	9000	83	1	1	0	1
20	9000	84	1	1	0	1
20	9000	85	3	5	0	2
20	9000	86	2	2	0	2
20	9000	87	2	3	0	1
20	9000	89	1	1	0	1
20	9000	90	2	3	0	1
20	9000	91	2	3	0	1
20	9000	92	1	1	0	1
20	9000	93	1	1	0	1
20	9000	94	2	3	0	1
20	9000	95	1	1	0	1
20	9000	96	1	1	0	1
20	9000	97	1	1	0	1
20	9000	98	1	1	0	1
20	9000	99	1	1	0	1
20	9000	100	2	3	0	1
20	8900	1	2	3	0	1
20	8900	2	1	1	0	1
